arch,run_idx,seed,hazard_cost,num_steps,query_type,statement_text,source_type,source_key,source_resolves
v1_7,0,271697600,2.0,320000,where_surprised,I entered haz_unaff_2 (unaffiliated cell) at step 1618 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:3,True
v1_7,0,271697600,2.0,320000,where_surprised,I encountered haz_yellow (YELLOW family) at step 493 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 524. The resolution window was 31 steps: the developmental distance between awareness and readiness.,prediction_error,encounter:4,True
v1_7,1,1939235730,2.0,320000,what_learned,"I mastered the attractor at att_free_1 at step 518, confirmed by 0 confirming observations.",provenance,mastery:att_free_1,True
v1_7,1,1939235730,2.0,320000,what_learned,"I mastered the attractor at att_yellow at step 522, confirmed by 0 confirming observations.",provenance,mastery:att_yellow,True
v1_7,1,1939235730,2.0,320000,what_learned,"I banked knowledge at haz_yellow at step 1467, confirmed by 1 confirming observation.",provenance,knowledge_banking:haz_yellow,True
v1_7,1,1939235730,2.0,320000,what_learned,"I banked knowledge at haz_unaff_1 at step 1472, confirmed by 2 confirming observations.",provenance,knowledge_banking:haz_unaff_1,True
v1_7,1,1939235730,2.0,320000,what_learned,"I banked knowledge at haz_unaff_0 at step 1474, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_unaff_0,True
v1_7,1,1939235730,2.0,320000,what_learned,"I mastered the attractor at att_free_3 at step 2056, confirmed by 0 confirming observations.",provenance,mastery:att_free_3,True
v1_7,1,1939235730,2.0,320000,what_learned,"I banked knowledge at haz_unaff_2 at step 2060, confirmed by 2 confirming observations.",provenance,knowledge_banking:haz_unaff_2,True
v1_7,1,1939235730,2.0,320000,what_learned,"I mastered the attractor at att_free_2 at step 181909, confirmed by 11 confirming observations.",provenance,mastery:att_free_2,True
v1_7,1,1939235730,2.0,320000,what_learned,"I mastered the attractor at att_green at step 181928, confirmed by 85 confirming observations.",provenance,mastery:att_green,True
v1_7,1,1939235730,2.0,320000,what_learned,"The end-state activated at step 254694, confirmed by 65305 confirming observations.",provenance,end_state_activation,True
v1_7,1,1939235730,2.0,320000,what_learned,"I banked knowledge at haz_green at step 254694, confirmed by 45 confirming observations.",provenance,knowledge_banking:haz_green,True
v1_7,1,1939235730,2.0,320000,what_learned,"I banked the end-state at step 255106, confirmed by 3736 confirming observations.",provenance,end_state_banking:att_free_0,True
v1_7,1,1939235730,2.0,320000,how_related,I first perceived the GREEN colour cell at step 56. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_7,1,1939235730,2.0,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 181928. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_7,1,1939235730,2.0,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 254694. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_7,1,1939235730,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 6. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_7,1,1939235730,2.0,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 522. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_7,1,1939235730,2.0,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 1467. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_7,1,1939235730,2.0,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 6:colour_registered:YELLOW|56:colour_registered:GREEN|522:attractor_mastered:YELLOW|1467:knowledge_banked:YELLOW|181928:attractor_mastered:GREEN|254694:knowledge_banked:GREEN.",family,family_traversal_narrative,True
v1_7,1,1939235730,2.0,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_7,1,1939235730,2.0,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_7,1,1939235730,2.0,320000,how_related,My traversal-sequence distance between the two families is 0.835838 (Measure 3). I entered the YELLOW family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_7,1,1939235730,2.0,320000,where_surprised,I entered haz_green (GREEN family) at step 181928 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:0,True
v1_7,1,1939235730,2.0,320000,where_surprised,I entered haz_unaff_0 (unaffiliated cell) at step 522 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:1,True
v1_7,1,1939235730,2.0,320000,where_surprised,I entered haz_unaff_1 (unaffiliated cell) at step 518 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:2,True
v1_7,1,1939235730,2.0,320000,where_surprised,I entered haz_unaff_2 (unaffiliated cell) at step 2056 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:3,True
v1_7,1,1939235730,2.0,320000,where_surprised,I encountered haz_yellow (YELLOW family) at step 493 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 522. The resolution window was 29 steps: the developmental distance between awareness and readiness.,prediction_error,encounter:4,True
v1_7,2,1558629099,2.0,320000,what_learned,"I mastered the attractor at att_free_1 at step 520, confirmed by 6 confirming observations.",provenance,mastery:att_free_1,True
v1_7,2,1558629099,2.0,320000,what_learned,"I mastered the attractor at att_yellow at step 525, confirmed by 3 confirming observations.",provenance,mastery:att_yellow,True
v1_7,2,1558629099,2.0,320000,what_learned,"I banked knowledge at haz_unaff_2 at step 534, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_unaff_2,True
v1_7,2,1558629099,2.0,320000,what_learned,"I mastered the attractor at att_free_3 at step 538, confirmed by 22 confirming observations.",provenance,mastery:att_free_3,True
v1_7,2,1558629099,2.0,320000,what_learned,"I mastered the attractor at att_green at step 8345, confirmed by 3 confirming observations.",provenance,mastery:att_green,True
v1_7,2,1558629099,2.0,320000,what_learned,"I mastered the attractor at att_free_0 at step 224742, confirmed by 0 confirming observations.",provenance,mastery:att_free_0,True
v1_7,2,1558629099,2.0,320000,what_learned,"I banked knowledge at haz_yellow at step 224748, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_yellow,True
v1_7,2,1558629099,2.0,320000,what_learned,"I banked knowledge at haz_unaff_0 at step 224755, confirmed by 90 confirming observations.",provenance,knowledge_banking:haz_unaff_0,True
v1_7,2,1558629099,2.0,320000,what_learned,"I banked knowledge at haz_unaff_1 at step 224758, confirmed by 76 confirming observations.",provenance,knowledge_banking:haz_unaff_1,True
v1_7,2,1558629099,2.0,320000,what_learned,"The end-state activated at step 224924, confirmed by 95075 confirming observations.",provenance,end_state_activation,True
v1_7,2,1558629099,2.0,320000,what_learned,"I banked knowledge at haz_green at step 224924, confirmed by 90 confirming observations.",provenance,knowledge_banking:haz_green,True
v1_7,2,1558629099,2.0,320000,what_learned,"I banked the end-state at step 225716, confirmed by 9111 confirming observations.",provenance,end_state_banking:att_free_2,True
v1_7,2,1558629099,2.0,320000,how_related,I first perceived the GREEN colour cell at step 56. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_7,2,1558629099,2.0,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 8345. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_7,2,1558629099,2.0,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 224924. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_7,2,1558629099,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 6. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_7,2,1558629099,2.0,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 525. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_7,2,1558629099,2.0,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 224748. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_7,2,1558629099,2.0,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 6:colour_registered:YELLOW|56:colour_registered:GREEN|525:attractor_mastered:YELLOW|8345:attractor_mastered:GREEN|224748:knowledge_banked:YELLOW|224924:knowledge_banked:GREEN.",family,family_traversal_narrative,True
v1_7,2,1558629099,2.0,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_7,2,1558629099,2.0,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_7,2,1558629099,2.0,320000,how_related,My traversal-sequence distance between the two families is 0.702514 (Measure 3). I entered the YELLOW family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_7,2,1558629099,2.0,320000,where_surprised,I entered haz_green (GREEN family) at step 8345 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:0,True
v1_7,2,1558629099,2.0,320000,where_surprised,I entered haz_unaff_0 (unaffiliated cell) at step 520 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:1,True
v1_7,2,1558629099,2.0,320000,where_surprised,I entered haz_unaff_1 (unaffiliated cell) at step 538 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:2,True
v1_7,2,1558629099,2.0,320000,where_surprised,I entered haz_unaff_2 (unaffiliated cell) at step 525 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:3,True
v1_7,2,1558629099,2.0,320000,where_surprised,I encountered haz_yellow (YELLOW family) at step 493 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 525. The resolution window was 32 steps: the developmental distance between awareness and readiness.,prediction_error,encounter:4,True
v1_7,3,1178022468,2.0,320000,what_learned,"I mastered the attractor at att_free_1 at step 519, confirmed by 0 confirming observations.",provenance,mastery:att_free_1,True
v1_7,3,1178022468,2.0,320000,what_learned,"I banked knowledge at haz_unaff_2 at step 523, confirmed by 24 confirming observations.",provenance,knowledge_banking:haz_unaff_2,True
v1_7,3,1178022468,2.0,320000,what_learned,"I mastered the attractor at att_free_2 at step 99020, confirmed by 5 confirming observations.",provenance,mastery:att_free_2,True
v1_7,3,1178022468,2.0,320000,how_related,I first perceived the GREEN colour cell at step 56. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_7,3,1178022468,2.0,320000,how_related,I did not master the GREEN attractor within this run.,family,green_attractor_mastered,True
v1_7,3,1178022468,2.0,320000,how_related,I did not bank the GREEN knowledge cell within this run.,family,green_knowledge_banked,True
v1_7,3,1178022468,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 6. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_7,3,1178022468,2.0,320000,how_related,I did not master the YELLOW attractor within this run.,family,yellow_attractor_mastered,True
v1_7,3,1178022468,2.0,320000,how_related,I did not bank the YELLOW knowledge cell within this run.,family,yellow_knowledge_banked,True
v1_7,3,1178022468,2.0,320000,how_related,"My family traversal narrative contains 2 events across both families, in this order: 6:colour_registered:YELLOW|56:colour_registered:GREEN.",family,family_traversal_narrative,True
v1_7,3,1178022468,2.0,320000,how_related,Cross-family comparison is incomplete: at least one family traversal was not finished within this run. Structural comparison measures are not fully available.,comparison,both_complete,True
v1_7,3,1178022468,2.0,320000,where_surprised,I entered haz_unaff_0 (unaffiliated cell) at step 99020 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:0,True
v1_7,3,1178022468,2.0,320000,where_surprised,I entered haz_unaff_2 (unaffiliated cell) at step 519 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:1,True
v1_7,3,1178022468,2.0,320000,where_surprised,"I encountered haz_yellow (YELLOW family) at step 493 before my precondition was met. I paid the cost and did not receive the transformation. The transformation did not fire within this run. This approach was not resolved: I found something I could not yet use, and the run ended before I became ready.",prediction_error,encounter:2,True
v1_7,4,698076950,2.0,320000,what_learned,"I mastered the attractor at att_free_1 at step 518, confirmed by 0 confirming observations.",provenance,mastery:att_free_1,True
v1_7,4,698076950,2.0,320000,what_learned,"I mastered the attractor at att_yellow at step 522, confirmed by 0 confirming observations.",provenance,mastery:att_yellow,True
v1_7,4,698076950,2.0,320000,what_learned,"I banked knowledge at haz_yellow at step 724, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_yellow,True
v1_7,4,698076950,2.0,320000,what_learned,"I mastered the attractor at att_free_2 at step 7300, confirmed by 22 confirming observations.",provenance,mastery:att_free_2,True
v1_7,4,698076950,2.0,320000,what_learned,"I banked knowledge at haz_unaff_2 at step 7328, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_unaff_2,True
v1_7,4,698076950,2.0,320000,what_learned,"I mastered the attractor at att_free_3 at step 7334, confirmed by 50 confirming observations.",provenance,mastery:att_free_3,True
v1_7,4,698076950,2.0,320000,what_learned,"I banked knowledge at haz_unaff_0 at step 7533, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_unaff_0,True
v1_7,4,698076950,2.0,320000,what_learned,"I banked knowledge at haz_unaff_1 at step 7536, confirmed by 1 confirming observation.",provenance,knowledge_banking:haz_unaff_1,True
v1_7,4,698076950,2.0,320000,how_related,I first perceived the GREEN colour cell at step 56. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_7,4,698076950,2.0,320000,how_related,I did not master the GREEN attractor within this run.,family,green_attractor_mastered,True
v1_7,4,698076950,2.0,320000,how_related,I did not bank the GREEN knowledge cell within this run.,family,green_knowledge_banked,True
v1_7,4,698076950,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 6. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_7,4,698076950,2.0,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 522. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_7,4,698076950,2.0,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 724. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_7,4,698076950,2.0,320000,how_related,"My family traversal narrative contains 4 events across both families, in this order: 6:colour_registered:YELLOW|56:colour_registered:GREEN|522:attractor_mastered:YELLOW|724:knowledge_banked:YELLOW.",family,family_traversal_narrative,True
v1_7,4,698076950,2.0,320000,how_related,Cross-family comparison is incomplete: at least one family traversal was not finished within this run. Structural comparison measures are not fully available.,comparison,both_complete,True
v1_7,4,698076950,2.0,320000,where_surprised,I entered haz_unaff_0 (unaffiliated cell) at step 7300 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:0,True
v1_7,4,698076950,2.0,320000,where_surprised,I entered haz_unaff_1 (unaffiliated cell) at step 518 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:1,True
v1_7,4,698076950,2.0,320000,where_surprised,I entered haz_unaff_2 (unaffiliated cell) at step 522 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:2,True
v1_7,4,698076950,2.0,320000,where_surprised,I encountered haz_yellow (YELLOW family) at step 493 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 522. The resolution window was 29 steps: the developmental distance between awareness and readiness.,prediction_error,encounter:3,True
v1_7,5,317470319,2.0,320000,what_learned,"I mastered the attractor at att_free_1 at step 518, confirmed by 0 confirming observations.",provenance,mastery:att_free_1,True
v1_7,5,317470319,2.0,320000,what_learned,"I mastered the attractor at att_yellow at step 526, confirmed by 0 confirming observations.",provenance,mastery:att_yellow,True
v1_7,5,317470319,2.0,320000,what_learned,"I banked knowledge at haz_unaff_2 at step 535, confirmed by 28 confirming observations.",provenance,knowledge_banking:haz_unaff_2,True
v1_7,5,317470319,2.0,320000,what_learned,"I mastered the attractor at att_free_2 at step 73456, confirmed by 16 confirming observations.",provenance,mastery:att_free_2,True
v1_7,5,317470319,2.0,320000,what_learned,"I mastered the attractor at att_green at step 73482, confirmed by 9 confirming observations.",provenance,mastery:att_green,True
v1_7,5,317470319,2.0,320000,what_learned,"I banked knowledge at haz_yellow at step 73526, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_yellow,True
v1_7,5,317470319,2.0,320000,what_learned,"I banked knowledge at haz_unaff_1 at step 73531, confirmed by 36 confirming observations.",provenance,knowledge_banking:haz_unaff_1,True
v1_7,5,317470319,2.0,320000,what_learned,"I banked knowledge at haz_unaff_0 at step 73533, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_unaff_0,True
v1_7,5,317470319,2.0,320000,what_learned,"I banked knowledge at haz_green at step 73578, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_green,True
v1_7,5,317470319,2.0,320000,how_related,I first perceived the GREEN colour cell at step 56. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_7,5,317470319,2.0,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 73482. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_7,5,317470319,2.0,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 73578. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_7,5,317470319,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 6. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_7,5,317470319,2.0,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 526. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_7,5,317470319,2.0,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 73526. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_7,5,317470319,2.0,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 6:colour_registered:YELLOW|56:colour_registered:GREEN|526:attractor_mastered:YELLOW|73482:attractor_mastered:GREEN|73526:knowledge_banked:YELLOW|73578:knowledge_banked:GREEN.",family,family_traversal_narrative,True
v1_7,5,317470319,2.0,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_7,5,317470319,2.0,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_7,5,317470319,2.0,320000,how_related,My traversal-sequence distance between the two families is 0.722831 (Measure 3). I entered the YELLOW family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_7,5,317470319,2.0,320000,where_surprised,I entered haz_green (GREEN family) at step 73482 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:0,True
v1_7,5,317470319,2.0,320000,where_surprised,I entered haz_unaff_0 (unaffiliated cell) at step 73456 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:1,True
v1_7,5,317470319,2.0,320000,where_surprised,I entered haz_unaff_1 (unaffiliated cell) at step 518 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:2,True
v1_7,5,317470319,2.0,320000,where_surprised,I entered haz_unaff_2 (unaffiliated cell) at step 526 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:3,True
v1_7,5,317470319,2.0,320000,where_surprised,I encountered haz_yellow (YELLOW family) at step 493 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 526. The resolution window was 33 steps: the developmental distance between awareness and readiness.,prediction_error,encounter:4,True
v1_7,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at att_yellow at step 1367, confirmed by 1 confirming observation.",provenance,mastery:att_yellow,True
v1_7,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at att_free_2 at step 5421, confirmed by 0 confirming observations.",provenance,mastery:att_free_2,True
v1_7,6,1985008449,2.0,320000,what_learned,"I banked knowledge at haz_unaff_2 at step 5430, confirmed by 4 confirming observations.",provenance,knowledge_banking:haz_unaff_2,True
v1_7,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at att_free_3 at step 5435, confirmed by 3 confirming observations.",provenance,mastery:att_free_3,True
v1_7,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at att_free_0 at step 35186, confirmed by 0 confirming observations.",provenance,mastery:att_free_0,True
v1_7,6,1985008449,2.0,320000,what_learned,"I banked knowledge at haz_yellow at step 35191, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_yellow,True
v1_7,6,1985008449,2.0,320000,what_learned,"I banked knowledge at haz_unaff_1 at step 35198, confirmed by 4 confirming observations.",provenance,knowledge_banking:haz_unaff_1,True
v1_7,6,1985008449,2.0,320000,what_learned,"I banked knowledge at haz_unaff_0 at step 35200, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_unaff_0,True
v1_7,6,1985008449,2.0,320000,what_learned,"I mastered the attractor at att_green at step 35224, confirmed by 18065 confirming observations.",provenance,mastery:att_green,True
v1_7,6,1985008449,2.0,320000,what_learned,"The end-state activated at step 218586, confirmed by 101413 confirming observations.",provenance,end_state_activation,True
v1_7,6,1985008449,2.0,320000,what_learned,"I banked knowledge at haz_green at step 218586, confirmed by 9 confirming observations.",provenance,knowledge_banking:haz_green,True
v1_7,6,1985008449,2.0,320000,how_related,I first perceived the GREEN colour cell at step 56. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_7,6,1985008449,2.0,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 35224. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_7,6,1985008449,2.0,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 218586. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_7,6,1985008449,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 6. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
v1_7,6,1985008449,2.0,320000,how_related,I mastered the YELLOW attractor (TRIANGLE_2D) at step 1367. This completed the acquirable tier of the YELLOW family.,family,yellow_attractor_mastered,True
v1_7,6,1985008449,2.0,320000,how_related,I banked the YELLOW knowledge cell (PYRAMID_3D) at step 35191. This completed the bankable tier of the YELLOW family. The cross-reference to the YELLOW attractor is complete.,family,yellow_knowledge_banked,True
v1_7,6,1985008449,2.0,320000,how_related,"My family traversal narrative contains 6 events across both families, in this order: 6:colour_registered:YELLOW|56:colour_registered:GREEN|1367:attractor_mastered:YELLOW|35191:knowledge_banked:YELLOW|35224:attractor_mastered:GREEN|218586:knowledge_banked:GREEN.",family,family_traversal_narrative,True
v1_7,6,1985008449,2.0,320000,how_related,"The two families share the same form-progression structure (Measure 2 = 1.0): both progress from a flat colour cell through a 2D acquirable form to a 3D bankable form. This parallelism is a structural assertion of the prepared environment, not a finding about my behaviour.",comparison,form_progression_parallelism,True
v1_7,6,1985008449,2.0,320000,how_related,The tier-ordering similarity between the two families is 0.0 (Measure 1). A value of 0.0 indicates that both families were traversed in the same tier order.,comparison,tier_structure_similarity,True
v1_7,6,1985008449,2.0,320000,how_related,My traversal-sequence distance between the two families is 0.767907 (Measure 3). I entered the YELLOW family first. The traversal pattern was interleaved. This is my developmental tempo for this run: the degree to which the two family arcs were separated or interleaved in time.,comparison,traversal_sequence_distance,True
v1_7,6,1985008449,2.0,320000,where_surprised,I entered haz_green (GREEN family) at step 35224 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:0,True
v1_7,6,1985008449,2.0,320000,where_surprised,I entered haz_unaff_0 (unaffiliated cell) at step 1367 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:1,True
v1_7,6,1985008449,2.0,320000,where_surprised,I entered haz_unaff_1 (unaffiliated cell) at step 5435 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:2,True
v1_7,6,1985008449,2.0,320000,where_surprised,I entered haz_unaff_2 (unaffiliated cell) at step 5421 with the precondition already met. No prediction error was recorded: the transformation followed without surprise.,prediction_error,encounter:3,True
v1_7,6,1985008449,2.0,320000,where_surprised,I encountered haz_yellow (YELLOW family) at step 493 before my precondition was met. I paid the cost and did not receive the transformation. I was aware of this cell before I was ready for it. The transformation eventually fired at step 1367. The resolution window was 874 steps: the developmental distance between awareness and readiness.,prediction_error,encounter:4,True
v1_7,7,1604401818,2.0,320000,what_learned,"I mastered the attractor at att_free_1 at step 518, confirmed by 20 confirming observations.",provenance,mastery:att_free_1,True
v1_7,7,1604401818,2.0,320000,what_learned,"I mastered the attractor at att_yellow at step 523, confirmed by 19 confirming observations.",provenance,mastery:att_yellow,True
v1_7,7,1604401818,2.0,320000,what_learned,"I banked knowledge at haz_unaff_2 at step 531, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_unaff_2,True
v1_7,7,1604401818,2.0,320000,what_learned,"I mastered the attractor at att_free_3 at step 537, confirmed by 17 confirming observations.",provenance,mastery:att_free_3,True
v1_7,7,1604401818,2.0,320000,what_learned,"I mastered the attractor at att_free_2 at step 563, confirmed by 0 confirming observations.",provenance,mastery:att_free_2,True
v1_7,7,1604401818,2.0,320000,what_learned,"I mastered the attractor at att_green at step 571, confirmed by 4 confirming observations.",provenance,mastery:att_green,True
v1_7,7,1604401818,2.0,320000,what_learned,"I banked knowledge at haz_yellow at step 643, confirmed by 0 confirming observations.",provenance,knowledge_banking:haz_yellow,True
v1_7,7,1604401818,2.0,320000,what_learned,"I banked knowledge at haz_unaff_0 at step 647, confirmed by 9 confirming observations.",provenance,knowledge_banking:haz_unaff_0,True
v1_7,7,1604401818,2.0,320000,what_learned,"I banked knowledge at haz_unaff_1 at step 650, confirmed by 43 confirming observations.",provenance,knowledge_banking:haz_unaff_1,True
v1_7,7,1604401818,2.0,320000,what_learned,"The end-state activated at step 847, confirmed by 319152 confirming observations.",provenance,end_state_activation,True
v1_7,7,1604401818,2.0,320000,what_learned,"I banked knowledge at haz_green at step 847, confirmed by 30 confirming observations.",provenance,knowledge_banking:haz_green,True
v1_7,7,1604401818,2.0,320000,what_learned,"I banked the end-state at step 920, confirmed by 0 confirming observations.",provenance,end_state_banking:att_free_0,True
v1_7,7,1604401818,2.0,320000,how_related,I first perceived the GREEN colour cell at step 56. This was my first encounter with the GREEN family.,family,green_cell_registered,True
v1_7,7,1604401818,2.0,320000,how_related,I mastered the GREEN attractor (SQUARE_2D) at step 571. This completed the acquirable tier of the GREEN family.,family,green_attractor_mastered,True
v1_7,7,1604401818,2.0,320000,how_related,I banked the GREEN knowledge cell (SPHERE_3D) at step 847. This completed the bankable tier of the GREEN family. The cross-reference to the GREEN attractor is complete.,family,green_knowledge_banked,True
v1_7,7,1604401818,2.0,320000,how_related,I first perceived the YELLOW colour cell at step 6. This was my first encounter with the YELLOW family.,family,yellow_cell_registered,True
